Tweet,sentiment
"that's all the motivation i need!!  ",4
"Good morning! Hope everyone is having a great Tuesday so far ",4
"yeah, im staying at grans house ",4
"I don't think we need worry about it and anyway Adie, we'll have our hats, they can protect us from everything  xx",4
"Very cool!!! Thanx a lot  ",4
"Just got my final acceptance confirmation from Universidad de Monterrey in Cuernavaca, Mexico ",4
"Please do, thanks for that Chris ",4
"Morning..almost afternoon!  How are you enjoying your week off so far? ",4
"yes, we shalls ",4
"think some sort of typography ",4
"In work. Extra hour in bed did me the world of good. That and Panadol ",4
"Better get to bed. Everybody is starting to wake up. me for any bargains you need me to help with!!! ",4
"TAMATI WON!! Shot Tamati Coffey! You deserved it! ",4
"I don't know   seriously, perhaps it is not in having the question, but how it is asked. Still thinking..",4
"Getting ready for school... click my ads, everyone!  Tell me, and I'll click yours back! 8D",4
"have listened to a lecture on President Obama and which kind of president he will be according to the previous presidents  Interesting !",4
"&quot;IF U Can Dream It, U Can Do It&quot; X Walt Disney, Share Our Dream and see how we did it... at Cheers, Lou-ann ",4
"Great song titles, cant wait for the record to be ready! and yes, do post a demo ",4
"going to school &amp; hopefully wont break out in hives today. Getting back to dance tonight ",4
"Happy 3rd Month Anniversary! I love you so much. ",4
"Glad I woke up for the prayer call  ~ Let us not have any worries. If it's not about You, we don't want to be about it ~ AMEN! ",4
"Carisbrook Castle on the Isle of Wight ",4
"Welcome , our expert in Java here at novoseek. Please follow him so he can get into twitter quickly ",4
"we'll be changing the lighting every episode for Raw so dont worry too much if a particular week doesn't do it for you. ",4
"Another successful Taco Tuesday ",4
"Juhu!! My mac is back!!! ",4
"i lol at izzy hilton  excellent",4
"yeah, got it, thx ",4
"Never knew busy girl would go to bed so early? ",4
"hair (on my head!) then face then body ",4
"playing with minnie in trampoline. hahahaha ",4
"just feeding the dogs and having my morning coffee ",4
"If you know where I live (and assume I speak German), why do I need to enter my country? (Also, I do not live in NOREGION  )",4
"I'm working the 4th but there's no plan during the weekend ",4
"my pleasure va ",4
"HeY GuYs I OnLY HaVE 8 FoLlOwErS PlZ FoLlOw Me PeEpZ Tnx Abi XxxX LuV u All U gUyZ rOcK  X",4
"Thanks  I doubt if I can still last beyond midnight.",4
"Want to go live with my first Microsoft Online BPOS client but can't buy till end of April. So we wait to see  service is good so far.",4
"Have a lovely day  Aww, what breed is Presley? Xx",4
"I am willing to bet that it was a combination of both yesterday! Oh and both today as well ",4
"I know someone is going to be very happy ",4
"Ohhh same here. In the future we'll see them and kick them in the baby maker ;] lollll ",4
"is going for a shower, I'm going to voyage soon and take photographs ",4
"- Just to let u know u still luk pretty even when ur sleeping ",4
"How are you? ",4
"I agree thanks Emma and Wayne ",4
"wonders if i can pick up wi fi in the park........ wants to work outside and enjoy the day ",4
"finished another assianment! satisfied ",4
"I was my face...but its not all true LOL! ",4
"About the same here I suppose. The rest of the year, is spent dreaming of warm toes ",4
"thinking ofmy gorgeous babey! im so in love with matty ",4
"eating raspberry cheescake for lunch ",4
"Good morning Y'all.  Late start today, just now heading to the gym.  I hear the robins chirping like all-get-out in the yard.  ",4
"just got on active,and a job from them too shortly ",4
"got the top i wanted! ",4
"aww i see  haha dougie and tom seem to switch guitar and bass on the tour ! exciting ....you live in Leicester ?",4
"Gmornin! Coffee in hand jammin otw to work. Long busy day. Another day, another dollar ",4
"Jack - I'm living vicariously through you at the moment, and really enjoying your thoughts from Iraq. ",4
"By the time I got to the tweet below...I just knew I'd &quot;follow you anywhere&quot;!!!    ",4
"wisdom never comes with ease, there is a cost for what we gain. ",4
"Starred! That HAS TO BE the lamest reason for getting Twitter ever! ",4
"If you'd made it Newkie Brown and Walkers Prawn cocktail crisps you woulda had me ",4
"Your car got towed?? By car to the kosmopol?? A bit lazy... ",4
"Well, my new fish haven't died yet so that's a plus ",4
"Touch of Evil (1958): A technique, way ahead of its time, in order to tell a tale of corruption as dark as Charlton Heston's skin  *****",4
"I love Spring&amp;Summer, everything tastes,smells,seems,looks better!! Come planet Earth change it to 24/7 SummerTime ",4
"I am back from Egypt now  Was good but last few days I have been VERY unwell x_x Might be back to uni later than planned now...ack",4
" wicked! bigup fartooloud guys and see u all in spain 2nd may! ",4
"just joined the ?????swim team! ",4
"LOL! However, this might be a good day to watch Kindergarten Cop.  Arnie at his playful-best with little kids.",4
"- nicee.. *-*  Effyeffy: yes, he can see ",4
"you broke up with him? ",4
"no the devil is in the details and God is in the beauty that emerged from the details.  ",4
"Leaving now... woooop on my bike. ",4
"what about abc iview ",4
"loling at everyone suddenly getting addicted to coke! its cos im on my 7th day caffeine free  soz",4
"530 came early today. Thank god for coffee! ",4
"Arhhh hatebreed you kidding me. Jacoby get your ass online  june guna rule it.",4
"my brother and i are singing along to the freecreditreport.com commercial on tv  lol",4
"just watched Heroes. it was really good. ",4
"heh ok, just wanted to make sure after all the twitter shenanigans over the weekend ",4
"Bin in Frankfurt gerade ",4
"hello Daphne ! I am getting a new friend who is pretty tortie and white girlie like you ",4
"you could well be right.. But until I have some sort of GUI, I'll not have the time to experiment and find that out ",4
"  just dance everything gonna be aiight ",4
"Off to school, projectpresentation ^^ drop by the kpn on the way, see if they've fixed my phone yet ",4
"looking forward to Iron Maiden Flight 666 tonight, book group tomorrow, seaside thurs, nice dinner friday ",4
"- AWWWW my fav. dogs ..i WILL have a yorkie someday ",4
"I loved it man  star casm is awesome.",4
"Bored Bored Bored...entertain me?  hehe",4
"Great workout with don't know if I will ever be able to lift my arms again  Now off to work!",4
"is that a poker tournament? ",4
"Other best &quot;stumble upon&quot; deal this weekend, new wine store, sure to be a screw up, Graham's 2003 Vintage Port, $33. Bought it all. ",4
"He who laugh last thinks slowest ",4
"thanks!  i'll get around to it by the end of this week.  p.s. LOVE the EPIC Motion photos!  awesome portraits ",4
"best news I've heard all day ;) (not about you not having stuff to blog about...the previous tweet  )",4
"So uses I'm impressed  must be on an iPhone?",4
"Well goodnighttt twitterins  hope you have a greatt night/day whereva u areee  ily x",4
"Im glad ur gettin ur wisdom teeth out as no they can a right pain take care x ",4
"Have a great day! Ride your scooter around town and think of me, ok?        Watched VH1 special last night...",4
"- ohh its soo cute ",4
"LOL  I should have hi beamed ya.",4
"NOT GOING TO LEARNING CENTER TODAY ",4
"thanks for the Tiger balm patch now stuck on my leg &amp; warming up! Physio booked for teatime. Lucky Louisenobladder ",4
"Sadly none as of yet just the conformation of its existence however check here and you will be the first to know ",4
"have a great day! ",4
"I so wish I could ",4
"Hahaha thats a mad movie ",4
"is off to help out at the school &amp; wishing she knew how to send Lauren a message back! LOL ",4
"Sunnshine outside! Had breakfast in the garden chatting to neighbours and their cats...V nice  - SLSA work now. Check out ",4
"Off  ? might coming back tonight, or not. Ugly Betty tonight!",4
"YAY! Canadian hostages back home - landed in Halifax this morning ",4
"Otep is the awesome; can't wait too ",4
"- i loooove this  you guys look amazing. it's my favorite one so far, i'm sooo excited for thi ...",4
"we are smoking while obsessing over Grey's Anatomy. How are you? ",4
"Oh yeah, we are not allowed team meets because they do not feel its a good use of time.. It should all just be emails ",4
"im just glad i wasn't rated as megan fox ",4
"I really wish I could find some cool new workout clothes ",4
"school, dance, then some other stuff PRESALE TODAY! woo hoo  haha",4
"The Wurzels are cool though  ",4
"Bedding plants are the start of a slippery slope. It will be a pipe and string backed driving gloves next ",4
"The first three seasons were great... Its getting a little boring now in the 4th season.. Its a must-watch  You will love Barney..",4
"i was up in edinburgh for the hogmaney celebrations over new years  Was freeezing!! *brrr*",4
"HAHAHA just spent ages making up an adresss for part of my assignment.....and actully had fun lol ",4
"i love that song! ",4
"Ready for work. Let the fun begin ",4
"Good morning all you stateside folks who are just waking up! ",4
"You should tweet more. Look at me. I have 145 updates and only 1 follower ",4
"i'm outsite with my dog ",4
"Thanks for the link ",4
"Off to bed, nighty night twitterers! ",4
"Ishmael Beah is at my school today! if you haven't read his book A Long Way Gone you should! ",4
"Thanks for ending my day at work on a sweet note. ",4
"Day two. Just started. ",4
"Watching and the Prince of Kolkatta just took two wickets in his first over. He still has the golden arm ",4
"ooooooooh it looks GOOOOD. I think Maison Bertaux in Soho does them ",4
"I think i'm falling in love with you!!  xxx ",4
"She saw us doing what now? (Thanks for the compliment though). And no, I don't do drugs. ",4
"Ditto! Best movies ever!! ",4
"I think i'm falling in love with you!!  xxx ",4
"Dubai's new airport, expected to be the world's largest, delayed until June 2010. Sensible  ",4
"That's bad. Worse than me. I have merely problem with the hours. 3-5 hrs a night is too little for me ",4
"haha ur crazy ",4
"Oh, you got me first  How'd you find me?",4
" ok coool, so dont want to go to school tomorrrow :| i get twilight tomorrow yay! ",4
"I dont wanna look terrible for my brother's wedding! ... Or prom. ",4
"It's fun when fictional characters acquire a life of their own. ",4
"reading twilight! ",4
"Never been to England. I'd love to get an opportunity to check it out one day. Preferably;y not near the Olympics ",4
"I think i'm falling in love with you!!  xxx ",4
"Stuck in the office here but such a lovely day out side ",4
"The best part of waking up, is folgers in my cup ",4
"I think its because my square head makes me unapproachable ",4
"justgiving.com? Cheeky sod.  I've not played for 16 years, but I'll give you a run for your money old boy! ",4
"took a breather from all that...hope you had a great weekend. I did  providence next weekend then was thinkin NYC ",4
"great  and thanks",4
"woooo i'm having a clandestine birthday cakeeee ",4
"whats the problem? ",4
"Just downloaded Spotify and have to say I'm impressed! Listening to Grooverider Prototype Years and the quality is pretty good ",4
"I can't believe someone actually filled my prompt already. D And it was a good fic, too! Even better! ",4
"New post at the Free hosting site: hope you guys can join ",4
"2 days until Ubuntu 9.04 is released! I CAN'T WAIT! ",4
"lol I will leave that up to you, I have no shame ",4
"...Robert Peston, striding across City landscape like a Colossus ",4
"Thanks  Plus you make more friends that way  Hey, you're a skydiving druidess? That's all kinds of cool! ",4
"good morning.. heading to work.. ",4
"You go girl! ",4
"Yeah, very busy, but allowing the boss to beat you is just good career planning ",4
"off to school for double economics then home for lunch ",4
"YAY TAMATI AND SAM!!!!!!!!!!!!!!!!!!!!!  knew you guys could do it ",4
"lol  Oracle is acquiring everything...what next?",4
"was just wondering do you still talk to cheryl cole? passed my theroy test today  you learning to drive yet?",4
"Just tell her we're all the same.....geeks ",4
"I am probably far too late, but 'Swiss Bun&quot; cames to mind... ahhh - cake. ",4
"Oh man, I'm hungry again! Can't wait to get back and eat! Ooh, and kick some more butt on Mario Kart, hopefully... ",4
"Oh man, what a day. Fighting w/ your boyfriend isn't fun  But it's all good now. ",4
"and its still April. ",4
"Tamati Coffey won Dancing with the Stars. I'm so happy for him  Can't wait to get the Twilight DVD tomorrow.",4
"click on settings - then find the tab that says 'design' - then you can upload your pic there ",4
"Hi, man, how about you, I'm just test the reply function here, don't be worries. ",4
"now that would be awesome!  Some kind of Ye Olde Left Forth Dead - Sweet broadswords and crossbows ",4
"Hi and welcome to twitter ",4
"Yeah that pretty much sums it up! ",4
"I sliced my finger open today... it is stinging like a mofo. Tut. In a rather happy mood today though... ",4
"congratulations  fantastic news.",4
"know when ppl say anything to you. ",4
"ahh...home sweet home!!!  unpacking and getting ready for my busy day tomorrow! &quot;Back to the Grind!&quot;",4
"thankyou  I just can't get the container to work :/",4
"Sorry about disappearing earlier... having problems with my phone and internet connection... it's coming &amp; going... I'm here for now ",4
"cigarette and cofee?  its bout to b a good day ",4
"is loving Miss fact finder!! ",4
"I am so sick right now it sucks. Today was finally sunny but all my peeps wanted to be inside. I hope this summer is warm and sunny ",4
"OHHHH, yes of course (tries to save face), I was just attempting to conceal the fact that my nails are now made of Adamantium. ",4
"SATURDAY! - it�s going to be 79  ",4
" Hey There buddy, Great music to Wake Up too  Hope your doing alright",4
"Have a great show guys! ",4
"You got media next, lucky! ",4
"oh, i got followers! awesome ",4
"downloading movies ",4
"... has been just as guilty of sensationalising stories - or even falsifying them - as new. ",4
" kindly explain to her. ",4
"cool ",4
"my idiot bro deleted it for &quot;fun&quot;. i had to mail twitter to get it back. but public demand says that i stay with ",4
"Out. Going to buy a smoothie ",4
"rayhan and raul  my little nephews. YAY",4
"My Room, Part 2  ",4
"em t?t GPRS r?i  sao twit d? twit = sms dc ko ?",4
"represent us well. ",4
" blackberry is certainly the way to go ",4
"Love that the Proverbs 31 woman was clothed in purple - an apparent LSU Tigers fan ",4
"Morning! Dogs get you up or was it the birds? (Looks at clock and tries to work out times zones. Er...) ",4
"The new Cadburys ad is quite trippy.. with the little kids and their dancing eyebrows ",4
"I'm very susceptible to them. But I used the force against you. I was taught well ",4
"is planning a picknick with Tinka and Ana F. ",4
"Awesome! I love the mask ",4
"Holy shit, new Pixies album! Minotaur, comes out 15June09  ",4
"You got rain Roddy, its still glorious here, mind you better make the most of it ",4
"Also recommend page &quot;Which type of chicken is best for you?&quot; - excellent if you are looking to expand your flock ",4
"NOOOOO!!! don't neeeed!. she said only after evrything is ready, AND when she gives the elemen 1 back. ",4
" btw i hear the word sounds like &quot;ish&quot; in devdas. subs says &quot;shame&quot; or something. do u know what the exact word is?",4
"searching a George, Gina &amp; Lucy Bag!!! I want to have one!!! ",4
"will call you this afternoon ",4
"New estates by XMAS, Melb by XMAS the rest to follow ",4
"Hello all, hey it's another sunny day ",4
"ah the flying dutchman  he was amazing, shame he doesn't play anymore. What's your favourite team?",4
"school again, 2 more days ",4
"band-aid bonding on may! can`t wait!! ",4
"What country are you in this week?  ",4
"feeling a bit better today. maybe i will even get something done ",4
"Some of our staff mention something about the ShriekFreak booth - but I (the person updating) didn't personally go.  ",4
"Namaste! Video shoot today! Must find the balance between &quot;shakin' one's money-maker&quot; and focusing on &quot;the breath&quot;. Coffee is integral. ",4
"OMG. Just had massive flashback to days gone by....a mention of .... Aikido!  How I miss those days ",4
"Excited about the new Killswitch album ",4
"good day!  // blessed vibes! ",4
"- thanks babe  i didnt notice that till now lmao thats so funny luv ya x",4
"Everybody knows that the Lime to lemon ratio of Sprite is far superior than that of 7up ",4
"aye, been there ",4
"You rock! You figured out the pixs. Good. Now, do you have someone to scratch 4 U this am? Hope so. ",4
"it was a classic wasn't it!! aha. You should upload pool crashers video in nelson up onto youtube!! it was crazy fun good tyms ",4
"I wonder which countries where in the top three? Hello love! Got your email! Look forward to working with you as well ",4
"is at play group for the first time in 4 months! Hope the kidddos do well ",4
"Nicely put ",4
"Anna and her brother Albert were about to jump out of the plane...  ",4
"Colleen is coming over soon! We're going to get ready together for school today ",4
" bye bye ... tell madonna we want anything new  love u &amp; her",4
"I will draw the cover. Make it in all of the 3 (B/W, Greyscale and colour) and see what people like best ",4
"i know you can do it keips! goodluck!  and chill a bit, dear. hehe ;)",4
"They do for me.  ",4
"gotta walk to the bus stop today  gonna go... If you only knew by savanah",4
"Thanks. Not sure it's possible for me to talk more about Apple stuff, but I'll do my best ",4
"another shoot in town tommorow  more live shots on friday, of impulse11 and toyk, maybe ghosts. sunday (L)(L)(L)",4
"for sure, but at that price i kinda expect artwork too,,, not sure if the extra cash is worth convenience, but i cd b wrong ",4
"boxing training  it was fun!",4
"I started a twitt that got the whole world laughing...OMG im now thinking of &quot;Twitt&quot; songs ",4
"hey, hows your NT goin??? having fun with it??? ",4
"where would we be if we couldn't dream ",4
"where are you? japan? hm its good. im glad that i can go away from japan b4 the rainy season come.!! ",4
"My youngest turns 10 this year so I am way past that stage. No more nappies until grandkids ",4
"so is that means you gonna speak another language ? Arabic for instant or what ? ",4
"Strange, I fixed her convertible hood, but now her radio isn't working ",4
"well then, I should fit right in! lol ",4
"I love it when the sun is setting...don't really have to watch a real sunset....but just observe the warm colour it has on surroundings.. ",4
"A race through history...three more days before the race. nervous or excited? not sure  course map...",4
"Oh yes, and you're invited if you should so desire to grace us! ",4
"FINALLY is excited about going to Florida ",4
"You will have a fantastic day! ",4
"I so want it to be tw in the Austrian ccTLD, but I'm sure it isn't ",4
"I would be most honored to meet pug ",4
"Easter in Greece= Warm weather, lamp on the spike, red eggs, family, traditional music, going to church ",4
"Whether they are our future is up to us though ",4
"Colbert seems to be even funnier than normal tonight. ",4
"Testing Tweetie for the mac...seems acceptable ",4
"G'morning Twitterville. Hope it will be a good one for you all.  ? ",4
"- hope you're coping better with the cold up there today  B'dos is 'warm as usual' ",4
"goodmorning[:   im going to get done quick.,  my hair was already straight and my outfits picked out YAY ",4
"of course ",4
"i think the hair looks good  now we can definately tell you and benji apart! Hope nicole loves it",4
"time fOr my newPort ",4
"On the bus with danielle ",4
"from kmart ",4
"Will you be desighning your own thong? Woops i mean sarong? ha ha Like gayboy beckham? xx ",4
"You want a wireless one that can be controlled by desktop  That would be awesome ",4
"allrighty....time for my morning nap. Good 'night' for now ",4
"I'm going through what's new in the iTunes app store. They just updated it. BTW, I'm not spam if that's what you're thinking! ",4
"apsh yes I read it  and dyou watch the movie ?",4
"Watching the kiddo get on the school bus today - not much else too exciting ",4
"wow, with all exotic places you must have some stories to tell ",4
"my brothers new puppy. ",4
"Found my keys ! After 2 months ",4
"Today was so-so ..Dinner-brown rice w/green curry chicken + avocado slices ummmm can`t wait ! Gym first... ",4
"Happy, happy birthday darling. I hope it's a wonderful one. I have a surprise for you for Saturday night at the party. ",4
"- revised biochemistry a bit - now taking a break - I've deserved it!  Letting go a bit XD",4
"sorry ! I am very slow !! ",4
"this is wicked: ",4
"Visit my sister's shop   and buy something! She makes cute little windowsill herb pots ",4
"Is eating M&amp;Ms... what a news flash ",4
"I tripped all week about some JS issues only to find my paths were wrong..  *kicks himself",4
"sure, man. It's easy, once you master it, it'll be easy as pea. Plus it's addictive ",4
"it's called an ear worm - try listening to something else catchy to kill it ",4
"I am actually going to just delete wordpress in a minute! If ANYBODY uses wordpress, PLEASE TELL ME! ",4
" Good morning to you!! ",4
"I doo!!! just not very often. I'm trying not to be an addict!! anyway, emails are much better ",4
"you're welcome, I'm glad to share it! it was a great find ",4
"it's 7:11 pm! ",4
"a bit too sweet for me, I prefer something like Arbor's Brigstowe or Butcombe's Traditional...  [shameless plug]",4
"those Congressmen/women should talk to she'll have them ship shape in no time.  Leaving time enough for golf too ",4
"They sure do!   The great part is we have the choice to wake up happy and excited for a new day - Perspective and focus",4
"re miss California as future fox news anchor - freakin hysterical! she'd be perfect ",4
"listening to schubert and bruckner. two of the reasons to play trombone. ",4
"went to the tanning bed...came back home...woke up this morning and now im burnt ~_~ well at least i wont be called a pale vampire anymor ",4
"Getting ready for school...getting Demi tickets today! ",4
"We had the idea of Point packs since September, 2008. And then you know what happened  Anyway, I think this won't harm UW at all.",4
"is today a Tuna Tuesday?  ",4
"Yes!! can get it from doing anything   agree with there...",4
"C3 should be up in 2 months  Im hoping to see the Vertical polarities change back to Horizontal for MDU channel access + more HD",4
"thats nice to hear .. hope she does not reply to ur questions via blog posts ",4
"Good morning Eric. ",4
"Fab! I do that sort of stuff all the time! ",4
"Hi Britney, love the new album. Thx for the follow ",4
"Sure thing ",4
"You? Old? You can't possibly be more than 22 ",4
"i'm not sure if they have it in london! but isn' london is famous for cupcakes? just go to tesco n get the one already pack ! ",4
"no problem  i look forward to our future tweetversation  stay cool guys ",4
"LoL.. it wasn't my idea to pull u into the middle! don't forget to include me into your group yeah ",4
"lol why do you say that?...eee! i'm almost done! ",4
"I live in a country town with 1 set of traffic lights. Yet 20 minutes drive from a capitol city  Not unlike ENgland I assume",4
"haha so cute! thankyoub1  i will burn you a cd of jay chou songs so you can learn+lift his lines to convey much, vvv useful!",4
"Double seat, double seat, got to find a double seat! No, we need to be near a door apparently  ",4
"Idol today  sooo pumped. get up on your feet and cheer loud. sing along if you know the words ;)",4
"Sitting outside with ice cream and Grazia ",4
"Oh WOW! That's awesome!  I'm pretty jealous right now",4
"Love that, Clare!  Hello and good day to you! ",4
"Twitter Tuesdays sound awesome! ",4
"oooooh what type of blog?  Lol - would the kids start one next ;P",4
"&quot;new employees are actually offered a $2,000 bonus to quit after a four-week paid training program&quot; - �gy kell kiv�lasztani a koll�g�kat! ",4
"I myself do enjoy the occasion VodkaRedbull lol  Delic'! The sugar seems to work quite well with the copious amounts of vodka",4
"Try &quot;Faust&quot; (They made more noise and dust on stage than any carpenter could have made ",4
"Lush day and off to work. Gutted! Should be quiet though ",4
"I wish!  I visited london a couple years ago and it was completely amazing.",4
"- Thanks  Shame I still want a new  job eh? Got an interview with SAC for a PA next month too  x",4
"exactly what i have been through here  the difference is your client realized something was wrong.",4
"You're more adict than me with the iPhone on my bike ) - suggesting Trek to build Madone with Blackberry? ",4
"I BELIEVE you sis  too",4
"Oh I loved it when they sang that  They were soo good",4
"- With ad man, poet, lyricist Prasoon Joshi. He wrote Rehna Tu, nuff said! ",4
"is backk in i.t  with charrrrrrrrlieeeeeeeee ",4
"Listening to 'Wonderful Magnificent God' by Don Moen, working,  Retrieving 'audio Bible software'.Am I not good in multitasking? ",4
"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on ",4
"She was right on the spot! what are you doing tweeting right now? ",4
"- Tony's been a dead man walking, he was the hero a few weeks back...now I can't wait for him to DIE, again. ",4
"Wake up, wake up ",4
"More when than if, suspect not till the videos are available but maybe sooner if we ask nicely ",4
"dont you just love when cereal tips over the side... ",4
"oh really?! I'm mad I didn't see it! I've been waiting for more tweet seats! ",4
"Dankesch�n   ",4
"well.. a quick hello and then goodbye... have to run to a gig...  catch everyone on the back end...",4
"iPhone, but maybe OSX soon in the future too ",4
"i also think a fun calendar with a different pattern for each month would be so cute! and clocks with pattern in the background ",4
"Just sitting here getting ready for work, yet another day barley seeing my baby. But she came to meet me of the bus last night  &quot;porblem&quot;",4
"weather is looking like it will hold out until the weekend! ",4
"in ICT resiting friends  x x",4
"  I think we need to move the conversation forward.  Looking at &quot;other&quot; disciplines essential to its' evolution IMHO.",4
"pictures as I wanna see the new office. ",4
"no drinking and driving!!!!  glad you're home safe girl!    xoxo",4
"2.5 more papers till i am done with my masters ",4
"My pleasure, glad it helped ",4
"Is Susan Boyer opening an account at your Wank Bank too!?! lol ",4
"Getting ready for school, cant wait for the hmwrk.. yay - says sarcasticly - ... working on a vid tonight probbly upload it tom. ",4
"yes ",4
"ok good deed of the day.... send me those workout dvd's  LMAO!",4
"if it wasn't for i don't think i would have ever figured out how to program any websites. thank god i can use it to debug. ",4
" it is an anime series! really good... I would say google it...",4
"thanks Nate, I did. Will await a reply. The learning curve moving to Wordpress is killing me!  Thank you-",4
"l'histoire de twitter pr�-odeo ? ready 4 it ",4
"i think you are great for him, as he is a cool dude ",4
"Just home for the quiz.  We won!  Wooo ",4
"That's why I was looking at the video tutorials- same applies though  Worth spending time on the tutorials, not sure for 6's.",4
"Same shape, different material (different purpose!) ",4
"no probs man  well my fav apple product will be my Iphone, it is my life saver  yourself?",4
"Hallelujah! ",4
"Need a shirt like Andy Sambergs. The Human ATM one especially. ",4
"Monday favs a day late! Enjoy  ",4
"ok..i guess spending more than 30secs on Twitter makes it all better.... ",4
" Now that's smart! ",4
"I can't think of a  way to accurately describe last night; even &quot;horrific&quot; would be an understatement. Day of Silence today. No talky. ",4
"4:11 AM Tuesday and still the thermometer on my balcony reads 76 !!! This is Huntington Harbour !!! Send us the chill !!!!  ",4
"I think I'm getting my 'Infinate' bracelet  today  yayyyy lmao",4
";O Sooo tired. Easter show Tomrow, a fee of $10 keke ",4
"just ate Lucky Me! Curly Spaghetti. Instant Spaghetti finally made right. ",4
"Time to goto school n talk to all da boston haters! ",4
"Doing dotted liz Baby !! ",4
"ayaaaa rushay  where r u now?",4
"i use to go 2 the wineries in south aus when I had a fiance. I lived there for 2 weeks once  and escaped and drove home perth",4
"Exam weather ",4
"Another busy day with clients &amp; preping for a Hearing next week ",4
" hav a grt day",4
"Out of the gutter, now. ",4
"BC team wanna convoy? coz me and kak echie have an idea to depart together. maybe we have to rent a car ",4
"Ah righto, we'll be down the road a bit, Byron at Clarks or something it's called, nice little place, good walk to sober up too ",4
"Necessary, no. The Shylock only cares about sufficiency of the bond ",4
"Hey!!! cepat datang..dah lapar ",4
"So it's a dry heat, then? ",4
"Time to clean some windows work. At least I wouldn't have to anwear the phone ",4
"I love rainy season... ",4
"I'm great!. I need your address again so I can send this music ",4
"search Clairey Ketchup and add me to facebook  everyone please!",4
"Totally agree ",4
"Well yeah, naturally ",4
"oh yaaay today should be good  !",4
"Thanks Dave, yes Annica is the correct name ",4
"NOTORIOUS KKG... Greek Week Talent Show Tonight!!!! ",4
"yeah crazy stuff aye. What the media gets away with.. or tries too ",4
": Not so many updates here... Come on!!! Love Sandra ",4
"&amp;&amp; to my male audience...I hope you use sanitizer cuz' I'm kissing all your hands!! ",4
"working my.... off  U gotta do what U gotta do ",4
"only likely if i walk past crown on a saturday night ",4
"Finally got my first cup of coffee, had 2 tighten my belt on my jeans woo hoo hopeing the weight is going to fall off quick ",4
"Who? What? ",4
"HOW VERY DARE YOU!! I love the Corona in the sun ",4
"just enjoying the sun ",4
"&quot;this is between alexi, me, and luke.&quot; um excuse me since when?! get over it. i don't care anymore. sheesh!! btw plz leave tara alone ",4
"awww. So are you. I wish I didn't give a fuck about love either. And twitterfon is sooo much better!! Ty! ",4
"listening to insomnia by wheesung ^^ feeling kinda down, lookin for tomorrows train timetable and typing now ",4
"The cover is aaaawesome. It's definitely my favourite! The picture is beautiful ",4
"PMSL - sure she is becoming an international sex symbol. She'll be in Nuts before we know it! ",4
"even if i had a million followers i would reply to every single one....i can handle 15..i can handle a million ",4
"yes, there is problem ",4
"LR_Tom is tweeting. Does that mean we can wind him up about LR &amp; video again? ",4
"Ha ha im poor. recyceling beer cans to by a few ciggarets.. butt im not wining i keep smiling  becus im not like you!",4
"with whom? :o ",4
"so half day to day. get off at 11.   then off to the orthodontist. last visit ever! =D",4
"Swing swing from the tangles of my heart~ ",4
"It sure is sunny today  ? ",4
"feb not fen ",4
" I wonder how many people actually check it ",4
" Nice. I esp. like Artis Amsterdam II and Spanish Ruin IV ",4
"I'm on twitter, myspace, twitter i'm charging my phone &amp; ipod, and to top it off, i'm buying JONAS stuff ",4
"tight jeans double d's makin me go *whistles* LOLL!! 3oh!3 are the awesomest band ",4
"Andy's gone, so I had to make my own coffee and feed the cats this morning.  I miss him...  ",4
"communicate verbally. I love email &amp; twitter a lot more! I actually talk with u guys more than my own family! God bless u guys! NiceOne ",4
"login issues resolved  ",4
"omg jbs album cover so amazing ! cant wait for it ",4
"Oh, you're getting your hand/footprint thing today!  I hope I can fall asleep in time to wake up in time to go! ",4
"kbyee have fun even tho its almost impossible ",4
"Eagerly awaiting for the results of the giveaway ",4
"Well don't show the the next one -  just got side swiped by a semi got a pic but not clear enough  He kept going after I stopped",4
"Sneezing in 1000 pics per second with underlying opera music - ",4
"Just had the giggles in a serious project review meeting. Not exactly anarchy in the work place but broke the tension if nothing else ",4
"is there any new games worth checking? My last games are GTA China town, Rhythm Heaven, Touch Mechanic and Trackmania ",4
"enjoying the day ",4
"LUNCH-TIME!!! stomach's still rumbling, but &quot;kinder pinugin&quot; is waiting for my stomach ",4
"Gonna have some sun on my skin and create a much needed tan  x",4
"have a safe journey back  x",4
"- love that you have an old record player, very spiffy. and kudos on the Harry Potter book ",4
"Happy birthday!! Hope it's a great one ",4
"Well done Rox  totally happy for you. Come over some time before the school day starts dude. I miss you &lt;3",4
"- sweet! i love you! ",4
"I think I shall put some sun factor on my nose, coz that's the first thing to go red   What a lovely day! XXXX",4
"Girls Just Wanna Have Fun !  &lt; 333",4
"thanks sweety! but you knwo how i look  so nothing new for you!",4
"I am sitting just creating my first twitter ",4
"hell yeah  Bcz I miss them lol. whatssup",4
"omg that is so supercuuuute ",4
"oh, and it should easily fit in an envelope and not break ",4
"- Vote for design nr. 1 on To vote you must have an account. ",4
"wow thats awesome!! Have fun ",4
"Morning! Spring is in the air  getting ready for a new day.",4
"is listening to Pink Floyd after *ages*. The Earls Court (Pulse concert) version of Learning To Fly is wonderful ",4
"It drives me mad because I feel like such a n00b at - LOT of talent there ",4
